geneid,score,index_i
mirna_pre::mirbase_pre::hsa-mir-3912::MI0016416,0.807589,109313
mirna_pre::mirbase_pre::hsa-mir-3913-1::MI0016417,0.97328633,109314
mirna_pre::mirbase_pre::hsa-mir-3940::MI0016597,0.7086144,109340
mirna_pre::mirbase_pre::hsa-mir-4258::MI0015857,0.90441734,109369
mirna_pre::mirbase_pre::hsa-mir-4259::MI0015858,0.7571103,109370
mirna_pre::mirbase_pre::hsa-mir-4260::MI0015859,0.91727626,109372
mirna_pre::mirbase_pre::hsa-mir-4261::MI0015868,0.7405447,109373
mirna_pre::mirbase_pre::hsa-mir-4277::MI0015886,0.66434026,109389
mirna_pre::mirbase_pre::hsa-mir-4315-2::MI0015983,0.84247637,109430
mirna_pre::mirbase_pre::hsa-mir-4448::MI0016791,0.9097907,109486
mirna_pre::mirbase_pre::hsa-mir-4457::MI0016803,0.9080861,109495
mirna_pre::mirbase_pre::hsa-mir-4484::MI0016845,0.835927,109524
mirna_pre::mirbase_pre::hsa-mir-4492::MI0016854,0.82841164,109533
mirna_pre::mirbase_pre::hsa-mir-449a::MI0001648,0.75778604,109541
mirna_pre::mirbase_pre::hsa-mir-449b::MI0003673,0.75778604,109542
mirna_pre::mirbase_pre::hsa-mir-449c::MI0003823,0.75778604,109543
mirna_pre::mirbase_pre::hsa-mir-4634::MI0017261,0.88939005,109600
mirna_pre::mirbase_pre::hsa-mir-4645::MI0017272,0.93441343,109611
mirna_pre::mirbase_pre::hsa-mir-4648::MI0017275,0.82900786,109614
mirna_pre::mirbase_pre::hsa-mir-4649::MI0017276,0.94021535,109615
mirna_pre::mirbase_pre::hsa-mir-4655::MI0017283,0.9711819,109622
mirna_pre::mirbase_pre::hsa-mir-4658::MI0017286,0.7730115,109625
mirna_pre::mirbase_pre::hsa-mir-4664::MI0017294,0.83237493,109633
mirna_pre::mirbase_pre::hsa-mir-4666a::MI0017296,0.6251226,109635
mirna_pre::mirbase_pre::hsa-mir-4686::MI0017318,0.89291656,109658
mirna_pre::mirbase_pre::hsa-mir-4691::MI0017324,0.9750514,109663
mirna_pre::mirbase_pre::hsa-mir-4692::MI0017325,0.9472467,109664
mirna_pre::mirbase_pre::hsa-mir-4697::MI0017330,0.6749364,109669
mirna_pre::mirbase_pre::hsa-mir-4723::MI0017359,0.7253327,109694
mirna_pre::mirbase_pre::hsa-mir-4726::MI0017363,0.82656986,109697
mirna_pre::mirbase_pre::hsa-mir-4728::MI0017365,0.71843076,109699
mirna_pre::mirbase_pre::hsa-mir-4729::MI0017366,0.6919472,109700
mirna_pre::mirbase_pre::hsa-mir-4730::MI0017367,0.92463493,109701
mirna_pre::mirbase_pre::hsa-mir-4734::MI0017371,0.82656986,109705
mirna_pre::mirbase_pre::hsa-mir-4736::MI0017373,0.9203124,109707
mirna_pre::mirbase_pre::hsa-mir-4737::MI0017374,0.8745,109708
mirna_pre::mirbase_pre::hsa-mir-4741::MI0017379,0.78393924,109712
mirna_pre::mirbase_pre::hsa-mir-4748::MI0017387,0.90406746,109719
mirna_pre::mirbase_pre::hsa-mir-4752::MI0017391,0.9406288,109723
mirna_pre::mirbase_pre::hsa-mir-4758::MI0017399,0.87691027,109729
mirna_pre::mirbase_pre::hsa-mir-5003::MI0017869,0.8369629,109803
mirna_pre::mirbase_pre::hsa-mir-5010::MI0017878,0.64526653,109811
mirna_pre::mirbase_pre::hsa-mir-5047::MI0017932,0.8110292,109816
mirna_pre::mirbase_pre::hsa-mir-5187::MI0018166,0.97929174,109859
mirna_pre::mirbase_pre::hsa-mir-548ac::MI0016762,0.7527836,109915
mirna_pre::mirbase_pre::hsa-mir-548aq::MI0019130,0.71223,109931
mirna_pre::mirbase_pre::hsa-mir-548s::MI0014141,0.9021611,109971
mirna_pre::mirbase_pre::hsa-mir-551a::MI0003556,0.6823581,109986
mirna_pre::mirbase_pre::hsa-mir-557::MI0003563,0.95029604,109996
mirna_pre::mirbase_pre::hsa-mir-5585::MI0019142,0.804042,110003
mirna_pre::mirbase_pre::hsa-mir-559::MI0003565,0.7733927,110011
mirna_pre::mirbase_pre::hsa-mir-566::MI0003572,0.6582381,110016
mirna_pre::mirbase_pre::hsa-mir-5684::MI0019285,0.8510036,110023
mirna_pre::mirbase_pre::hsa-mir-5687::MI0019291,0.8677843,110025
mirna_pre::mirbase_pre::hsa-mir-5695::MI0019302,0.8291456,110038
mirna_pre::mirbase_pre::hsa-mir-584::MI0003591,0.73041034,110070
mirna_pre::mirbase_pre::hsa-mir-608::MI0003621,0.73692274,110117
mirna_pre::mirbase_pre::hsa-mir-614::MI0003627,0.6266181,110135
mirna_pre::mirbase_pre::hsa-mir-616::MI0003629,0.6267987,110138
mirna_pre::mirbase_pre::hsa-mir-632::MI0003647,0.93536735,110154
mirna_pre::mirbase_pre::hsa-mir-636::MI0003651,0.8347524,110158
mirna_pre::mirbase_pre::hsa-mir-638::MI0003653,0.9474846,110160
mirna_pre::mirbase_pre::hsa-mir-6510::MI0022222,0.95219105,110185
mirna_pre::mirbase_pre::hsa-mir-661::MI0003669,0.7902927,110207
mirna_pre::mirbase_pre::hsa-mir-664a::MI0006442,0.7361379,110211
mirna_pre::mirbase_pre::hsa-mir-671::MI0003760,0.8394343,110222
mirna_pre::mirbase_pre::hsa-mir-6734::MI0022579,0.87336165,110235
mirna_pre::mirbase_pre::hsa-mir-6752::MI0022597,0.89568484,110253
mirna_pre::mirbase_pre::hsa-mir-6758::MI0022603,0.6267987,110259
mirna_pre::mirbase_pre::hsa-mir-6778::MI0022623,0.6122562,110284
mirna_pre::mirbase_pre::hsa-mir-6791::MI0022636,0.9536161,110298
mirna_pre::mirbase_pre::hsa-mir-6794::MI0022639,0.8240436,110301
mirna_pre::mirbase_pre::hsa-mir-6836::MI0022682,0.9884892,110343
mirna_pre::mirbase_pre::hsa-mir-6838::MI0022684,0.94021535,110345
mirna_pre::mirbase_pre::hsa-mir-6845::MI0022691,0.7902927,110352
mirna_pre::mirbase_pre::hsa-mir-6852::MI0022698,0.75079775,110359
mirna_pre::mirbase_pre::hsa-mir-6866::MI0022713,0.7069646,110376
mirna_pre::mirbase_pre::hsa-mir-6869::MI0022716,0.95684487,110379
mirna_pre::mirbase_pre::hsa-mir-6872::MI0022719,0.6880134,110382
mirna_pre::mirbase_pre::hsa-mir-6884::MI0022731,0.9571098,110394
mirna_pre::mirbase_pre::hsa-mir-6886::MI0022733,0.66491485,110396
mirna_pre::mirbase_pre::hsa-mir-6887::MI0022734,0.9512436,110397
mirna_pre::mirbase_pre::hsa-mir-7-1::MI0000263,0.8575432,110406
mirna_pre::mirbase_pre::hsa-mir-7113::MI0022964,0.9750514,110418
mirna_pre::mirbase_pre::hsa-mir-7704::MI0025240,0.7344758,110451
mirna_pre::mirbase_pre::hsa-mir-7705::MI0025241,0.9887581,110452
mirna_pre::mirbase_pre::hsa-mir-877::MI0005561,0.81943166,110520
mirna_pre::mirbase_pre::hsa-mir-92b::MI0003560,0.7540741,110540
mirna_pre::mirbase_pre::hsa-mir-935::MI0005757,0.78798634,110543
mirna_pre::mirbase_pre::hsa-mir-93::MI0000095,0.97352695,110548
mirna_pre::mirbase_pre::hsa-mir-943::MI0005768,0.74744385,110555
smallrna.ncrna::gencode::RNA5SP185::ENSG00000212265.1,0.64401793,111862
smallrna.ncrna::gencode::RNU6-1083P::ENSG00000206749.1,0.91123945,112687
smallrna.ncrna::gencode::RNU6-500P::ENSG00000199219.1,0.8476137,113366
smallrna.ncrna::gencode::SNORA18::ENSG00000207145.1,0.9058571,114272
smallrna.ncrna::gencode::SNORA21::ENSG00000199293.1,0.82656986,114291
smallrna.ncrna::gencode::SNORA25::ENSG00000207112.1,0.9058571,114310
smallrna.ncrna::gencode::SNORA40::ENSG00000210825.1,0.9058571,114397
smallrna.ncrna::gencode::SNORA4::ENSG00000263776.1,0.98132515,114447
smallrna.ncrna::gencode::SNORA52::ENSG00000199785.1,0.8277777,114463
smallrna.ncrna::gencode::SNORA63::ENSG00000199363.1,0.784298,114488
smallrna.ncrna::gencode::SNORA63::ENSG00000200320.1,0.98132515,114493
smallrna.ncrna::gencode::SNORA8::ENSG00000207304.1,0.9058571,114623
smallrna.ncrna::gencode::SNORD110::ENSG00000221116.1,0.74906677,114641
smallrna.ncrna::gencode::SNORD12C::ENSG00000209042.1,0.7335644,114826
smallrna.ncrna::gencode::SNORD21::ENSG00000206680.1,0.6478473,114843
smallrna.ncrna::gencode::SNORD24::ENSG00000206611.1,0.9680885,114847
smallrna.ncrna::gencode::SNORD2::ENSG00000238942.1,0.98132515,114854
smallrna.ncrna::gencode::SNORD32A::ENSG00000201675.1,0.82156914,114857
smallrna.ncrna::gencode::SNORD35A::ENSG00000200259.1,0.9008995,114862
smallrna.ncrna::gencode::SNORD36B::ENSG00000200831.1,0.9680885,114868
smallrna.ncrna::gencode::SNORD54::ENSG00000238650.1,0.8751457,114904
smallrna.ncrna::gencode::SNORD5::ENSG00000239195.1,0.9058571,114921
smallrna.ncrna::gencode::SNORD86::ENSG00000212498.1,0.74906677,114979
smallrna.ncrna::gencode::snoU13::ENSG00000238692.1,0.9409024,116118
smallrna.ncrna::rfam::HOXA11-AS1_3::RF02139.1.3583,0.651297,116571
smallrna.ncrna::rfam::Histone3::RF00032.16.819,0.6251226,116589
smallrna.ncrna::rfam::MEG3_2::RF01872.1.6256,0.60445535,116659
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.54.1391,0.7594639,116911
smallrna.ncrna::rfam::PVT1_6::RF02169.1.4317,0.72239834,116981
smallrna.ncrna::rfam::TUG1_1::RF01882.1.8247,0.6794888,117424
smallrna.ncrna::rfam::TUG1_2::RF01883.1.8248,0.6794888,117425
smallrna.ncrna::rfam::U3::RF00012.5.791,0.7361379,117455
smallrna.ncrna::rfam::U8::RF00096.1.3508,0.7236513,117559
smallrna.ncrna::rfam::mir-142::RF01896.1.7294,0.9502718,117692
smallrna.ncrna::rfam::mir-203::RF00696.1.6381,0.74325585,117747
smallrna.ncrna::rfam::mir-210::RF00679.1.5019,0.96486235,117749
smallrna.ncrna::rfam::mir-26::RF00244.1.5581,0.91123945,117759
smallrna.ncrna::rfam::mir-29::RF00074.1.769,0.9788408,117766
smallrna.ncrna::rfam::mir-29::RF00074.2.770,0.9788408,117768
smallrna.ncrna::rfam::mir-320::RF00736.2.4121,0.6727451,117793
smallrna.ncrna::rfam::mir-320::RF00736.2.7455,0.90031314,117795
smallrna.ncrna::rfam::mir-328::RF00772.1.6936,0.6669984,117822
smallrna.ncrna::rfam::mir-33::RF00667.1.7098,0.86565506,117824
smallrna.ncrna::rfam::mir-34::RF00456.1.38,0.7336196,117839
smallrna.ncrna::rfam::mir-492::RF00989.3.7317,0.69546425,117888
smallrna.ncrna::rfam::mir-551::RF00892.1.18,0.6823581,118184
smallrna.ncrna::rfam::mir-557::RF01004.1.655,0.95029604,118187
smallrna.ncrna::snornabase::HBII-108::id.snorna.62,0.6222708,118815
smallrna.ncrna::snornabase::U106::id.snorna.383,0.7335644,118819
smallrna.ncrna::snornabase::U47::id.snorna.27,0.99130124,118821
smallrna.ncrna::trnascanse::Asp.GTC::id.trna.69,0.82289433,118943
smallrna.ncrna::trnascanse::Asp.GTC::id.trna.72,0.82289433,118944
smallrna.ncrna::trnascanse::Asp.GTC::id.trna.75,0.82289433,118945
smallrna.ncrna::trnascanse::Asp.GTC::id.trna.78,0.82289433,118946
smallrna.ncrna::trnascanse::Glu.CTC::id.trna.71,0.82289433,119017
smallrna.ncrna::trnascanse::Glu.CTC::id.trna.74,0.82289433,119018
smallrna.ncrna::trnascanse::Glu.CTC::id.trna.77,0.82289433,119019
smallrna.ncrna::trnascanse::Glu.CTC::id.trna.80,0.82289433,119020
smallrna.ncrna::trnascanse::Gly.GCC::id.trna.37,0.82289433,119045
smallrna.ncrna::trnascanse::Gly.GCC::id.trna.39,0.82289433,119046
smallrna.ncrna::trnascanse::Gly.GCC::id.trna.41,0.82289433,119047
smallrna.ncrna::trnascanse::Gly.TCC::id.trna.70,0.82289433,119060
smallrna.ncrna::trnascanse::Gly.TCC::id.trna.73,0.82289433,119061
smallrna.ncrna::trnascanse::Gly.TCC::id.trna.76,0.82289433,119062
smallrna.ncrna::trnascanse::Gly.TCC::id.trna.79,0.82289433,119063
smallrna.ncrna::trnascanse::Leu.CAG::id.trna.34,0.82289433,119118
smallrna.ncrna::trnascanse::Leu.CAG::id.trna.36,0.82289433,119119
smallrna.ncrna::trnascanse::Leu.CAG::id.trna.40,0.82289433,119121
smallrna.ncrna::trnascanse::Leu.CAG::id.trna.42,0.82289433,119122
smallrna.ncrna::trnascanse::Thr.AGT::id.trna.571,0.8110292,119361
